Title,Context,id,Question,Answer
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"Ayrıca III. Ahmed, neyi ile de yakından ilgileniyordu?",musiki
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"Ayrıca III. Ahmed, neyi ile de yakından ilgileniyordu?",musiki
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"III. Ahmed'in gençliği, kime göre bir hayli serbest geçti?",diğer Osmanlı şehzadelerine göre
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed neyi bir hayat sürdü?",rahat
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için ne yaptı?",çok çaba sarf etti
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, hangi isyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı?",Patrona Halil İsyanı sonucunda
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, hangi tarihte padişahlıktan çekilmek zorunda kaldı?",1 Ekim 1730 tarihinde
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"Sultan III. Ahmed'in padişahlığının ilk günleri, neyi gayretleri ile geçti?",tamamen disiplinden çıkmış yeniçerileri yatıştırma
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, hangi hazine için yeni düzenlemelerde bulundu?",hazine için
 I. Bayezid,"III. Ahmed, divan edebiyatındaki mahlasıyla Necib, 30 Aralık 1673 tarihinde Dobriç'te doğmuştur, 1 Temmuz 1736 tarihinde İstanbul'da ölmüştür. III. Ahmed, 23. Osmanlı padişahı, 102. İslam halifesidir. III. Ahmed, Lale Devri padişahıdır. III. Ahmed'in babası IV. Mehmed, annesi Emetullah Râbia Gülnûş Sultan'dır. Sultan II. Mustafa'nın öz kardeşi olan Sultan III. Ahmed, iyi bir tahsil ve terbiye görmüş, ünlü hocalardan dersler almıştı. Sultan III. Ahmed, Sultan II. Mustafa'nın tahttan indirilmesi üzerine 22 Ağustos 1703 tarihinde, 30 yaşında iken Edirne'de tahta geçti. Osmanlı Devleti açısından önemli bir yere sahip olan Lale Devri boyunca padişahlık yapan Sultan III. Ahmed, hâttat ve şâirdi. III. Ahmed, Necib mahlasıyla şiirler yazdı. Ayrıca III. Ahmed, musiki ile de yakından ilgileniyordu. III. Ahmed, divan şairlerinden Urfalı Nâbi Efendi'nin hem kendisini hem de şiirlerini çok severdi. III. Ahmed'in gençliği, diğer Osmanlı şehzadelerine göre bir hayli serbest geçti. Şehzadelerin öldürülmesi geleneği kalktığından, III. Ahmed rahat bir hayat sürdü. III. Ahmed, Avrupa'daki gelişmeleri inceleme fırsatı buldu ve matbaanın Osmanlı Devleti'ne gelmesi için çok çaba sarf etti. 27 yıl gibi uzun bir süre tahtta kalan III. Ahmed, Patrona Halil İsyanı sonucunda, 1 Ekim 1730 tarihinde padişahlıktan çekilmek zorunda kaldı. Sultan III. Ahmed'in padişahlığının ilk günleri, tamamen disiplinden çıkmış yeniçerileri yatıştırma gayretleri ile geçti. Ancak III. Ahmed'in, kendisini padişah yapan yeniçerilere karşı etkili olamadı. III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, III. Ahmed'e idari konularda yardımcı olmaya çalıştı, hazine için yeni düzenlemelerde bulundu ve Sultan III. Ahmed'e rakipleriyle mücadelesinde destek oldu. III. Ahmed zamanında Rusya ile olan ilişkilerde gerginlik yaşandı. Rusya ile olan ilişkilerdeki gerginliğin sebebi; Rusya'nın Orta Asya üzerinde yayılma siyaseti izlemesi, Balkanlar'daki toplumları Slavlaştırmaya çalışması, açık ve sıcak denizlere inmek istemesiydi. III. Ahmed ve I. Mahmud döneminde ilköğretim zorunlu hale getirilmiştir.",2,"III. Ahmed'in sadrazamlığa getirdiği Çorlulu Ali Paşa, hangi hazine için yeni düzenlemelerde bulundu?",hazine için
 IV. Mehmed Yönetimi,"Varvar Ali Paşa İsyanı, 1647'de tayin edildiği Sivas beylerbeyiliği sırasında Varvar Ali Paşa'nın çıkardığı isyandır. Osmanlı Padişahı İbrahim'in, İpşir Paşa'nın Sivas'taki eşi Perihan Hanım'ı kendisine istemesi ve İstanbul'a getirilmesini emretmesi üzerine Varvar Ali Paşa ayaklandı. Başka birinin eşini Padişah İbrahim'e getirmeyi kabul etmeyerek emri yerine getirmeyen Varvar Ali Paşa'nın görevinden alınıp öldürülmesine karar verildi. Varvar Ali Paşa, onu öldürmek için görevlendirilen askerleri bulunduğu şehre sokmadı. Başka bir yolla İstanbul'a davet edilerek Sivas'tan çıkartılmak istendiyse de bulunduğu yerden ayrılmadı. Ayrıca Varvar Ali Paşa'nın Celali olduğu ilan edilerek ona olan desteğin zayıflatılması hedeflendi. Varvar Ali Paşa, eşini Padişah İbrahim'e vermeyi kabul etmediği İpşir Paşa'nın saldırısına uğradı. Bu saldırı karşısında Varvar Ali Paşa'nın ordusu dağıldı, kaçmaya çalıştığı esnada yakalandı. İpşir Paşa, Varvar Ali Paşa'yı idam ettirdi ve Varvar Ali Paşa'nın kesilen başı İstanbul'a yollandı. İpşir Paşa bunun üzerine Halep valiliği ile ödüllendirildi.",2,1647'de tayin edildiği Sivas beylerbeyiliği sırasında Varvar Ali Paşa'nın çıkardığı isyanın adı nedir?,Varvar Ali Paşa İsyanı
