Title_original,Context_original,id_original,Question,Answer_original,Answer_generated,bleu_score
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",36,Sırpsındığı savaşı ne zaman gerçekleşti?,1364,1364 yılında,0.21200626759025185
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",36,Sırpsındığı savaşı ne zaman gerçekleşti?,1364,1364 yılında,0.21200626759025185
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",36,Sırpsındığı savaşı ne zaman gerçekleşti?,1364,1364 yılında,0.21200626759025185
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",42,Haçlı ordusu kim tarafından yapılan ani bir baskın ile yok edilmiştir?,Hacı İlbeyi,Hacı İlbeyi,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",46,Edirne ne zaman başkent yapılmıştır?,Sırpsındığı savaşından sonra,Sırpsındığı savaşından sonra,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",46,Edirne ne zaman başkent yapılmıştır?,Sırpsındığı savaşından sonra,Sırpsındığı savaşından sonra,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",46,Edirne ne zaman başkent yapılmıştır?,Sırpsındığı savaşından sonra,Sırpsındığı savaşından sonra,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",46,Edirne ne zaman başkent yapılmıştır?,Sırpsındığı savaşından sonra,Sırpsındığı savaşından sonra,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",62,Çirmen savaşı kim ile kim arasında olmuştur?,Evranos Bey ile Sırplar,Evranos Bey ile Sırplar,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",62,Çirmen savaşı kim ile kim arasında olmuştur?,Evranos Bey ile Sırplar,Evranos Bey ile Sırplar,1.0
I.Murat,"I.Murat 1326 yılında Bursada doğmuştur. I.Murat 1389 yılında Kosavada ölmüştür.Osmanlı İmparatorluğu'nun üçüncü padişahı olan I.Murat, 1359 ile 1389 yılları arasında beylik yapmıştır.I.Murat'ın babası Orhan Gazi, annesi Nilüfer Hatun'dur.I.Murat babası Orhan Gazi döneminde 95.000 kilometrekare olarak almış, devlet topraklarını I.Murat döneminde topraklarını yaklaşık 500.000 kilometrekareye genişlemiştir.1362 yılında Ankara Eratna beyliğinden yeniden alınmıştır.1362 yılında Sazlıdere savaşı ile gerçekleşmiştir. Sazlıdere savaşı sonucunda Edirne ve Filibe alınmıştır. Sazlıdere savaşı Osmanlı devleti ile Bizans ve Bulgar güçleri arasında gerçekleşmiştir.Hamitoğullarından Eğridir ve çevresi satın alındı.1364 yılında Sırpsındığı savaşı gerçekleşti. Balkan devletlerinden oluşan haçlı ordusunun başında Sırp Kralı I.Layoş vardı.Haçlı ordusu, Hacı İlbeyi tarafından yapılan ani bir baskın ile yok edilmiştir.Sırpsındığı savaşından sonra Edirne başkent yapılmıştır.Sırpsındığı savaşı Osmanlıların Balkanlarda haçlılarla yaptığı ilk savaştır.Bulgar krallığı Sırpsındığı savaşı sonrası Osmanlı Devletine bağlanmıştır.1371 yılında Çirmen savaşı gerçekleşti. Çirmen savaşı Evranos Bey ile Sırplar arasında olmuştur. Çirmen Savaşını Osmanlı Devleti kazanmıştır.Çirmen savaşı sonucunda Makedonya'nın bir kısmı alındı.1388 yılında Ploşnik savaşı Haçlı ordusu ile Osmanlı Devleti arasında yapılmıştır. Ploşnik savaşını Haçlı ordusu kazanmıştır.Ploşnik savaşı Hıristiyanların Türklere karşı kazandığı ilk büyük zaferdir. Ploşnik Bozgunu I.Kosova Savaşı’nın sebebidir1389 yılında I.Kosova savaşı gerçekleşmiştir. Sırp kralı Lazar haçlı ordusu kurmuştur.I.Kosova Savaşı Osmanlı ordusu ile Haçlılar arasında gerçekleşmiştir. I.Kosova savaşını Osmanlı ordusu kazanmıştır. Tuna nehrine kadar topraklar Osmanlı devletinin eline geçmiştir.I.Kosova Savaşı haçlılar ile yapılan ilk büyük meydan savaşıdır.I.Kosova Savaşı sonucu Türklerin islam dünyasındaki önemi arttı. Osmanlı devleti ilk kez I.Kosova savaşında top kullandı.",62,Çirmen savaşı kim ile kim arasında olmuştur?,Evranos Bey ile Sırplar,Evranos Bey ile Sırplar,1.0
